etf_code,exchange,fund_name,tracked_index_code,tracked_index_name,scale_cny_100m,industry_code,dominant_industry_weight,classified_weight_coverage,component_count,weight_date,industry_name,mapping_status,mapping_confidence,mapping_source
159787,SZSE,建材ETF易方达,931009,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159788,SZSE,港股通100ETF易方达,930957,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159790,SZSE,碳中和ETF华夏,000977,,,801737,0.3802261977380227,1.0,50.0,20260630,电池,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159791,SZSE,300ESGETF华夏,931463,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159792,SZSE,港股通互联网ETF富国,931637,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159793,SZSE,线上消费ETF平安,931481,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159795,SZSE,智能汽车ETF汇添富,930721,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159796,SZSE,电池ETF汇添富,931719,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159797,SZSE,医疗器械ETF汇添富,H30217,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159798,SZSE,消费ETF易方达,931139,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159800,SZSE,中证800ETF鹏华,000906,,,801081,0.15037548873533793,1.0,800.0,20260630,半导体,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159801,SZSE,芯片ETF广发,980017,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159804,SZSE,创中盘88ETF国寿,399291,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159805,SZSE,传媒ETF鹏华,399971,,,801764,0.37668623313766864,1.0,50.0,20260630,游戏Ⅱ,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159806,SZSE,新能源车ETF国泰,399976,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159807,SZSE,科技ETF易方达,931380,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159808,SZSE,创100ETF融通,399006,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159810,SZSE,创业板ETF浦银,399006,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159811,SZSE,5GETF博时,931406,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159813,SZSE,半导体ETF鹏华,980017,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159814,SZSE,创业大盘ETF西部利得,399293,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159819,SZSE,人工智能ETF易方达,930713,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159820,SZSE,中证500ETF天弘,000905,,,801081,0.1757558180236221,1.0,500.0,20260630,半导体,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159821,SZSE,创业板ETF中银证券,399006,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159824,SZSE,新能源车ETF博时,399976,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159825,SZSE,农业ETF富国,000949,,,801017,0.4054418911621767,1.0,50.0,20260630,养殖业,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159827,SZSE,农业ETF银华,000949,,,801017,0.4054418911621767,1.0,50.0,20260630,养殖业,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159828,SZSE,医疗ETF国泰,399989,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159835,SZSE,创新药ETF建信,931152,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159836,SZSE,创业板300ETF天弘,399012,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159837,SZSE,生物科技ETF易方达,930743,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159838,SZSE,医药50ETF博时,931140,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159839,SZSE,生物医药ETF汇添富,399441,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159840,SZSE,锂电池ETF工银,980032,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159841,SZSE,证券ETF天弘,399975,,,801193,1.0000000000000002,1.0,49.0,20260630,证券Ⅱ,high_confidence_component_exposure,high,official_csi_closeweight+official_sws_stock_classification
159842,SZSE,券商ETF银华,399975,,,801193,1.0000000000000002,1.0,49.0,20260630,证券Ⅱ,high_confidence_component_exposure,high,official_csi_closeweight+official_sws_stock_classification
159843,SZSE,食品饮料ETF招商,399396,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159845,SZSE,中证1000ETF华夏,000852,,,801081,0.10975536575120518,1.0,1000.0,20260630,半导体,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159847,SZSE,医疗ETF易方达,399989,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159848,SZSE,证券ETF国联安,399975,,,801193,1.0000000000000002,1.0,49.0,20260630,证券Ⅱ,high_confidence_component_exposure,high,official_csi_closeweight+official_sws_stock_classification
159849,SZSE,生物科技ETF招商,930743,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159851,SZSE,金融科技ETF华宝,930986,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159852,SZSE,软件ETF嘉实,930601,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159855,SZSE,影视ETF银华,930781,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159856,SZSE,互联网龙头ETF工银,930625,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159857,SZSE,光伏ETF天弘,931151,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159858,SZSE,创新药ETF南方,931152,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159859,SZSE,生物医药ETF天弘,399441,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159861,SZSE,碳中和50ETF国泰,930614,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159862,SZSE,食品饮料ETF银华,000815,,,801125,0.5105748942510575,1.0,50.0,20260630,白酒Ⅱ,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159863,SZSE,光伏ETF鹏华,931151,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159864,SZSE,光伏ETF国泰,931151,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159865,SZSE,养殖ETF国泰,930707,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159867,SZSE,养殖ETF鹏华,930707,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159869,SZSE,游戏ETF华夏,930901,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159870,SZSE,化工ETF鹏华,000813,,,801034,0.2590351807036141,1.0,50.0,20260630,化学制品,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159871,SZSE,有色ETF银华,930708,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159872,SZSE,智能网联汽车ETF鹏华,930725,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159873,SZSE,医疗设备ETF天弘,H30178,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159875,SZSE,新能源ETF嘉实,399808,,,801737,0.3664709941298239,1.0,80.0,20260630,电池,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159876,SZSE,有色ETF华宝,930708,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159877,SZSE,医疗ETF南方,H30178,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159880,SZSE,有色ETF鹏华,399395,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159881,SZSE,有色金属ETF国泰,930708,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159883,SZSE,医疗器械ETF永赢,H30217,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159885,SZSE,碳中和ETF鹏华,000977,,,801737,0.3802261977380227,1.0,50.0,20260630,电池,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159886,SZSE,机械ETF富国,000812,,,801737,0.28041439171216576,1.0,50.0,20260630,电池,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159887,SZSE,银行ETF富国,H30022,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159888,SZSE,智能汽车ETF华夏,930721,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159889,SZSE,智能汽车ETF国泰,930721,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159890,SZSE,云计算ETF招商,930851,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159891,SZSE,医疗ETF建信,H30178,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159895,SZSE,物联网ETF易方达,930712,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159896,SZSE,物联网ETF南方,930712,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159898,SZSE,医疗器械ETF招商,H30217,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159899,SZSE,软件ETF招商,H30202,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159901,SZSE,深证100ETF易方达,399330,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159902,SZSE,中小100ETF华夏,399005,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159903,SZSE,深成ETF南方,399001,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159905,SZSE,红利ETF工银,399324,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159906,SZSE,深成长ETF大成,399326,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159907,SZSE,国证2000ETF广发,399303,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159908,SZSE,创业板ETF博时,399006,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159909,SZSE,TMT50ETF招商,399610,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159910,SZSE,基本面120ETF嘉实,399702,,,801111,0.11141777164456709,1.0,120.0,20260630,白色家电,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159912,SZSE,深300ETF汇添富,399007,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159913,SZSE,深价值ETF交银,399348,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159915,SZSE,创业板ETF易方达,399006,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159916,SZSE,基本面ETF建信,399701,,,801111,0.14261429542818282,1.0,60.0,20260630,白色家电,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159918,SZSE,中创400ETF嘉实,399624,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159919,SZSE,沪深300ETF嘉实,000300,,,801081,0.14027877769778416,1.0,300.0,20260630,半导体,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
